,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,0.0,
48,0.0,
49,0.0,
50,0.0006909656244601831,
51,0.0006909656244601831,
52,0.0010364484366902746,
53,0.0012091898428053204,
54,0.0013819312489203662,
55,0.0029366039039557777,
56,0.00449127655899119,
57,0.00449127655899119,
58,0.006045949214026602,
59,0.0067369148384867844,
60,0.008464328899637243,
61,0.013646571083088617,
62,0.015028502332008982,
63,0.01606495076869926,
64,0.015373985144239072,
65,0.021765417170495766,
66,0.029193297633442736,
67,0.030402487476248054,
68,0.0305752288823631,
69,0.037139402314734844,
70,0.04301261012264639,
71,0.04733114527552255,
72,0.049231300742788045,
73,0.06546899291760234,
74,0.07617896009673518,
75,0.08965278977370875,
76,0.10519951632406287,
77,0.12921057177405423,
78,0.14095698738987736,
79,0.1513214717567801,
80,0.15304888581793055,
81,0.16669545690101917,
82,0.16894109518051478,
83,0.1723959233028157,
84,0.15512178269131108,
85,0.14959405769562964,
86,0.1722231818967006,
87,0.18293314907583347,
88,0.1554672655035412,
89,0.16997754361720505,
90,0.17360511314562102,
91,0.20487130765244427,
92,0.21299015373985142,
93,0.19329763344273623,
94,0.1793055795474175,
95,0.25842114354810847,
96,0.24477457246501985,
97,0.28398687165313524,
98,0.2513387458973916,
99,0.24632924512005527,
100,0.25496631542580755,
101,0.2525479357401969,
102,0.20279841077906374,
103,0.19450682328554153,
104,0.13750215926757642,
105,0.19398859906719637,
106,0.20815339436863015,
107,0.2060804974952496,
108,0.21454482639488684,
109,0.2140266021765417,
110,0.21886336154776298,
111,0.2366557263776127,
112,0.20279841077906374,
113,0.22024529279668334,
114,0.21679046467438243,
115,0.21713594748661255,
116,0.211262739678701,
117,0.2271549490412852,
118,0.22387286232509931,
119,0.21454482639488684,
120,0.20245292796683362,
121,0.20089825531179822,
122,0.19917084125064777,
123,0.19675246156503715,
124,0.1891518396959751,
125,0.1777509068923821,
126,0.1558127483157713,
127,0.13560200380031093,
128,0.12212817412333736,
129,0.1264467092762135,
130,0.11901882881326653,
131,0.1105544999136293,
132,0.10692693038521334,
133,0.10640870616686819,
134,0.09932630851615132,
135,0.09276213508377958,
136,0.07306961478666436,
137,0.07669718431508032,
138,0.0633960960442218,
139,0.057868371048540326,
140,0.05942304370357575,
