,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.2518123068277606,
8,0.2518123068277606,
9,0.2518123068277606,
10,0.2518123068277606,
11,0.2518123068277606,
12,0.2518123068277606,
13,0.2518123068277606,
14,0.2518123068277606,
15,0.2518123068277606,
16,0.2518123068277606,
17,0.2518123068277606,
18,0.2518123068277606,
19,0.2518123068277606,
20,0.2518123068277606,
21,0.2518123068277606,
22,0.2518123068277606,
23,0.2518123068277606,
24,0.2518123068277606,
25,0.2518123068277606,
26,0.2518123068277606,
27,0.2518123068277606,
28,0.2518123068277606,
29,0.2518123068277606,
30,0.2518123068277606,
31,0.2518123068277606,
32,0.2518123068277606,
33,0.2518123068277606,
34,0.2518123068277606,
35,0.2518123068277606,
36,0.2518123068277606,
37,0.2518123068277606,
38,0.2518123068277606,
39,0.2518123068277606,
40,0.2518123068277606,
41,0.2518123068277606,
42,0.2518123068277606,
43,0.2518123068277606,
44,0.2518123068277606,
45,0.2518123068277606,
46,0.2518123068277606,
47,0.2518123068277606,
48,0.2518123068277606,
49,0.2518123068277606,
50,0.2518123068277606,
51,0.2518123068277606,
52,0.2518123068277606,
53,0.2518123068277606,
54,0.2518123068277606,
55,0.251840404608036,
56,0.2518685023883113,
57,0.2519246979488621,
58,0.25203708906996347,
59,0.2521494801910649,
60,0.2522618713121664,
61,0.25237426243326777,
62,0.25285192469794887,
63,0.2531329025007025,
64,0.2530767069401517,
65,0.25428491149199217,
66,0.2546501826355718,
67,0.25481876931722397,
68,0.2553245293621804,
69,0.25529643158190507,
70,0.25574599606631077,
71,0.2565327339140208,
72,0.2557740938465861,
73,0.2565327339140208,
74,0.2573475695420062,
75,0.25743186288283226,
76,0.25883675189660016,
77,0.2599606631076145,
78,0.26032593425119416,
79,0.261253161000281,
80,0.26052261871312166,
81,0.2598201742062377,
82,0.25984827198651306,
83,0.25959539196403486,
84,0.25852767631357126,
85,0.257488058443383,
86,0.25743186288283226,
87,0.25830289407136836,
88,0.25973588086541166,
89,0.25953919640348416,
90,0.25852767631357126,
91,0.2586119696543973,
92,0.25906153413880306,
93,0.25872436077549876,
94,0.25751615622365837,
95,0.256392245012644,
96,0.2565889294745715,
97,0.25642034279291936,
98,0.25594268052823826,
99,0.2558583871874122,
100,0.2555212138241079,
101,0.2561955605507165,
102,0.2557740938465861,
103,0.2558583871874122,
104,0.2559145827479629,
105,0.2564484405731947,
106,0.25656083169429617,
107,0.2565889294745715,
108,0.25642034279291936,
109,0.2564765383534701,
110,0.2559145827479629,
111,0.2556617027254847,
112,0.2554650182635572,
113,0.25554931160438327,
114,0.25549311604383257,
115,0.25481876931722397,
116,0.2552402360213543,
117,0.2550435515594268,
118,0.2554369204832818,
119,0.25563360494520937,
120,0.256392245012644,
121,0.25630795167181797,
122,0.25892104523742626,
123,0.25925821860073056,
