,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.002539066205439863,
8,0.0025264183040429023,
9,0.0025548760821860637,
10,0.0026086296631231466,
11,6.323950698480362e-05,
12,5.3753580937083295e-05,
13,4.742963023860293e-05,
14,3.794370419088217e-05,
15,2.8457778143161847e-05,
16,0.0,
17,1.897185209544152e-05,
18,0.0025643620082337845,
19,0.0025643620082337845,
20,0.002580171884979985,
21,0.0025896578110277055,
22,0.0025896578110277055,
23,0.002580171884979985,
24,0.002507446451947461,
25,0.002523256328693662,
26,0.002523256328693662,
27,0.002542228180789103,
28,0.002561200032884544,
29,0.002583333860329225,
30,0.002649735342663269,
31,0.002681355096155671,
32,0.0026908410222033913,
33,0.0027287847263942734,
34,0.002804672134776038,
35,0.0028521017650146403,
36,0.0029501230008410857,
37,0.002953284976190326,
38,0.003063954113413732,
39,0.003143003497144737,
40,0.003399123500433191,
41,0.003516116588355078,
42,0.0037058351093094887,
43,0.003876581778168458,
44,0.004142187707504633,
45,0.004527948700111934,
46,0.004907385742020756,
47,0.005163505745309211,
48,0.005957161557968495,
49,0.006798247000866382,
50,0.007806917137273999,
51,0.009036925548128428,
52,0.010279581860379819,
53,0.011357815454470718,
54,0.012670035224405393,
55,0.014345882159502686,
56,0.01582568662294709,
57,0.016891272315641026,
58,0.017732357758538916,
59,0.018870668884265383,
60,0.019446148397827094,
61,0.01992993062626084,
62,0.020372607175154468,
63,0.02043584668213927,
64,0.021355981508768163,
65,0.02198521460326696,
66,0.02218441905026909,
67,0.02300020869037305,
68,0.023234194866216827,
69,0.024413611671483412,
70,0.025703697613973404,
71,0.027139234422528448,
72,0.028413510488272238,
73,0.03003244186708321,
74,0.03060159742994644,
75,0.0315976196649571,
76,0.031537542133321536,
77,0.03207507794269236,
78,0.031967570780818196,
79,0.03205610609059692,
80,0.03190433127383339,
81,0.03166718312264038,
82,0.031145457190015748,
83,0.031648211270544936,
84,0.03185057769289631,
85,0.032473486836696625,
86,0.033311410304245274,
87,0.033706657222900296,
88,0.0341872774759848,
89,0.03448450315881338,
90,0.03570186366827084,
91,0.0362805051571818,
92,0.03654294911116873,
93,0.03709313282193653,
94,0.03842748641931588,
95,0.039692276559011946,
96,0.04028356594931986,
97,0.04133966571596608,
98,0.042683505239393155,
99,0.04354988648508497,
100,0.04380284451302418,
101,0.04446369736101538,
102,0.04377122475953178,
103,0.04341708352041688,
104,0.04397675315723239,
105,0.0455672267579002,
106,0.04650949541197377,
107,0.04723991171764825,
108,0.04734425690417318,
109,0.047935546294481095,
110,0.04851418778339204,
111,0.04855529346293217,
112,0.048036729505656774,
113,0.047910250491687165,
114,0.04948807619095801,
115,0.050303865831061986,
116,0.05074970435530485,
117,0.05075286633065409,
118,0.05185639572753891,
119,0.051831099924744994,
120,0.05314964364537814,
121,0.052482466846688475,
