,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.00010092854259184498,
41,0.00020185708518368997,
42,0.00020185708518368997,
43,0.00020185708518368997,
44,0.00020185708518368997,
45,0.00020185708518368997,
46,0.00040371417036737993,
47,0.0003027856277755349,
48,0.0003027856277755349,
49,0.0003027856277755349,
50,0.00040371417036737993,
51,0.00040371417036737993,
52,0.000504642712959225,
53,0.0009083568833266049,
54,0.001312071053693985,
55,0.002119499394428745,
56,0.003431570448122729,
57,0.00383528461849011,
58,0.0049454985870004044,
59,0.00585385547032701,
60,0.006560355268469925,
61,0.00847799757771498,
62,0.008276140492531288,
63,0.009890997174000809,
64,0.011404925312878483,
65,0.013322567622123539,
66,0.015038352846184903,
67,0.01917642309245055,
68,0.021396851029471135,
69,0.026140492531287852,
70,0.023213564796124346,
71,0.032498990714574086,
72,0.03562777553492128,
73,0.04097698829228907,
74,0.04047234557932984,
75,0.04057327412192169,
76,0.0383528461849011,
77,0.042490916431166745,
78,0.0343157044812273,
79,0.03482034719418652,
80,0.031085991118288255,
81,0.03189341945902302,
82,0.03068227694792088,
83,0.034719418651594676,
84,0.035425918449737595,
85,0.039563988696003236,
86,0.040371417036737994,
87,0.041784416633023826,
88,0.04107791683488091,
89,0.04319741622930966,
90,0.040371417036737994,
91,0.045316915623738394,
92,0.046326201049656845,
93,0.04380298748486072,
94,0.045215987081146554,
95,0.04763827210335084,
96,0.0493540573274122,
97,0.052280985062575704,
98,0.047032700847799765,
99,0.04804198627371822,
100,0.059648768671780386,
101,0.06449333871618895,
102,0.06600726685506662,
103,0.06580540976988293,
104,0.06328219620508681,
105,0.0693379087605975,
106,0.07034719418651596,
107,0.06419055308841341,
108,0.05874041178845378,
109,0.05581348405329028,
110,0.05763019781994349,
111,0.060859911182882524,
112,0.0563181267662495,
113,0.05440048445700445,
114,0.052280985062575704,
115,0.05500605571255552,
116,0.052987484860718616,
117,0.04975777149777958,
118,0.04864755752926929,
119,0.042591844973758584,
120,0.05581348405329028,
121,0.05551069842551474,
122,0.053794913201453375,
123,0.05581348405329028,
124,0.05500605571255552,
125,0.051473556721840945,
126,0.05702462656439241,
127,0.045821558336697626,
128,0.03784820347194187,
129,0.046628986677432385,
130,0.05056519983851434,
131,0.04915220024222851,
132,0.052180056519983864,
133,0.05127169963665725,
134,0.04895034315704482,
135,0.056721840936616884,
