,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,1.8918254223500254e-05,
15,1.8918254223500254e-05,
16,1.8918254223500254e-05,
17,1.8918254223500254e-05,
18,1.8918254223500254e-05,
19,1.8918254223500254e-05,
20,1.8918254223500254e-05,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,3.783650844700051e-05,
48,3.783650844700051e-05,
49,9.459127111750127e-05,
50,0.00013242777956450178,
51,0.00034052857602300457,
52,0.0006053841351520081,
53,0.0008513214400575114,
54,0.0010594222365160142,
55,0.0015323785921035205,
56,0.0022891087610435305,
57,0.0033296127433360447,
58,0.004445789742522559,
59,0.005524130233262074,
60,0.006810571520460091,
61,0.007586219943623602,
62,0.009610473145538128,
63,0.01125636126298265,
64,0.012902249380427173,
65,0.014850829565447698,
66,0.016118352598422217,
67,0.016988592292703227,
68,0.018918254223500255,
69,0.020810079645850278,
70,0.022682986813976805,
71,0.023534308254034318,
72,0.024953177320796834,
73,0.025747743998183845,
74,0.02675041147202936,
75,0.027204449573393363,
76,0.027166613064946363,
77,0.02603151781153635,
78,0.026769329726252858,
79,0.025539643201725342,
80,0.024707240015891332,
81,0.02321269793223481,
82,0.022777578085094306,
83,0.022134357441495296,
84,0.0223424582379538,
85,0.021793828865472292,
86,0.02162356457746079,
87,0.022247866966836297,
88,0.023553226508257818,
89,0.023118106661117313,
90,0.024555893982103328,
91,0.025388297167937342,
92,0.02820711704723888,
93,0.03155564804479842,
94,0.033069108382678444,
95,0.03318261790801945,
96,0.03501768856769897,
97,0.034658241737452467,
98,0.0374203068540835,
99,0.040163453716491035,
100,0.040655328326302045,
101,0.042320134697970066,
102,0.04373900376473259,
103,0.04576325696664711,
104,0.047749673660114636,
105,0.047314553812974135,
106,0.04580109347509411,
107,0.044647079967460604,
108,0.04415520535764959,
109,0.04279309105355758,
110,0.042187706918405565,
111,0.041033693410772044,
112,0.04154448627480656,
113,0.04207419739306457,
114,0.04617945855956412,
115,0.04835505779526665,
116,0.047522654609432634,
117,0.04653890538981063,
118,0.04875234113396016,
119,0.05365216897784672,
120,0.05442781740101023,
121,0.05469267296013924,
122,0.054276471367222225,
123,0.05785202141546377,
124,0.05872226110974479,
125,0.06078435082010632,
126,0.06097353336234132,
127,0.06341398815717285,
128,0.06681927391740289,
129,0.06451124690213587,
130,0.06095461510811782,
131,0.06097353336234132,
132,0.06070867780321232,
133,0.05834389602527478,
