,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,9.796238244514106e-05,
48,0.0004898119122257054,
49,0.0006857366771159875,
50,0.0007836990595611285,
51,0.0008816614420062696,
52,0.0008816614420062696,
53,0.0008816614420062696,
54,0.0008816614420062696,
55,0.0005877742946708463,
56,0.00039184952978056425,
57,0.0005877742946708463,
58,0.0004898119122257054,
59,0.0004898119122257054,
60,0.0011755485893416926,
61,0.001665360501567398,
62,0.0018612852664576804,
63,0.0029388714733542317,
64,0.003134796238244514,
65,0.004310344827586207,
66,0.005289968652037617,
67,0.006759404388714734,
68,0.007151253918495298,
69,0.006857366771159875,
70,0.008620689655172414,
71,0.011657523510971787,
72,0.012637147335423196,
73,0.014106583072100314,
74,0.014694357366771158,
75,0.018123040752351095,
76,0.021453761755485894,
77,0.0257641065830721,
78,0.02752742946708464,
79,0.03389498432601881,
80,0.04045846394984326,
81,0.047707680250783695,
82,0.05681818181818182,
83,0.06524294670846395,
84,0.07592084639498432,
85,0.08463949843260188,
86,0.08591300940438872,
87,0.08963557993730407,
88,0.08885188087774296,
89,0.07533307210031348,
90,0.07533307210031348,
91,0.06759404388714733,
92,0.06318573667711598,
93,0.061520376175548584,
94,0.05936520376175548,
95,0.056524294670846395,
96,0.05965909090909091,
97,0.05456504702194357,
98,0.050450626959247645,
99,0.048295454545454544,
100,0.04751175548589342,
101,0.043103448275862065,
102,0.040948275862068964,
103,0.041438087774294675,
104,0.039968652037617555,
105,0.03967476489028213,
106,0.04467084639498432,
107,0.06073667711598746,
108,0.07885971786833856,
109,0.08679467084639499,
110,0.09267241379310344,
111,0.09228056426332289,
112,0.0932601880877743,
113,0.08679467084639499,
114,0.07268808777429467,
115,0.055348746081504696,
116,0.0460423197492163,
117,0.040360501567398115,
118,0.04124216300940439,
119,0.043593260188087776,
120,0.04467084639498432,
121,0.04574843260188087,
122,0.04976489028213166,
123,0.056230407523510974,
124,0.05466300940438871,
125,0.055544670846394986,
126,0.05172413793103448,
127,0.052605799373040746,
128,0.04996081504702195,
129,0.04800156739811912,
130,0.04202586206896552,
131,0.04378918495297805,
132,0.040262539184952977,
133,0.044278996865203764,
134,0.04467084639498432,
135,0.03987068965517242,
136,0.039968652037617555,
137,0.04339733542319749,
138,0.04261363636363637,
