,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,5.1650224678477356e-05,
45,0.0001291255616961934,
46,0.00018077578637467075,
47,0.00023242601105314813,
48,0.0002582511233923868,
49,0.00030990134807086414,
50,0.00033572646041010284,
51,0.00028407623573162543,
52,0.0003615515727493415,
53,0.0005423273591240122,
54,0.0006198026961417283,
55,0.0009555291565518311,
56,0.0012396053922834565,
57,0.0017302825267289915,
58,0.002866587469655493,
59,0.003925417075564279,
60,0.004261143535974382,
61,0.006817829657559011,
62,0.007566757915396932,
63,0.009400340891482879,
64,0.009632766902536026,
65,0.01071742162078405,
66,0.012628479933887715,
67,0.015004390269097672,
68,0.01621817054904189,
69,0.019188058468054336,
70,0.02244202262279841,
71,0.028407623573162545,
72,0.029957130313516867,
73,0.032358865761066065,
74,0.032901193120190075,
75,0.03370177160270647,
76,0.034399049635865916,
77,0.032487991322762255,
78,0.03199731418831672,
79,0.0352512783430608,
80,0.029724704302463715,
81,0.032617116884458446,
82,0.031196735705800324,
83,0.029388977842053618,
84,0.028614224471876455,
85,0.029001601156965033,
86,0.026264139249005735,
87,0.030396157223283923,
88,0.02732296885491452,
89,0.02572181188988172,
90,0.027168018180879088,
91,0.028381798460823306,
92,0.02585093745157792,
93,0.025489385878828576,
94,0.025876762563917154,
95,0.022571148184494606,
96,0.030396157223283923,
97,0.029156551831000466,
98,0.029001601156965033,
99,0.0304478074479624,
100,0.03062858323433707,
101,0.032074789525334435,
102,0.035483704354113944,
103,0.029363152729714376,
104,0.028459273797841023,
105,0.02721966840555757,
106,0.026961417282165178,
107,0.028665874696554936,
108,0.026935592169825943,
109,0.026651515934094313,
110,0.026651515934094313,
111,0.02752956975362843,
112,0.0281751975621094,
113,0.02711636795620061,
114,0.026780641495790507,
115,0.029182376943339704,
116,0.030008780538195345,
117,0.029802179639481435,
118,0.029647228965446002,
119,0.029595578740767528,
120,0.030706058571354788,
121,0.03189401373895977,
122,0.031945663963638245,
123,0.03308196890656474,
124,0.03210061463767368,
125,0.0352512783430608,
126,0.03744641289189608,
127,0.03641340839832653,
128,0.038608542947161824,
129,0.0499457672640876,
130,0.04563297350343474,
131,0.050772170858943234,
132,0.05157274934145964,
133,0.052295852486958325,
134,0.05702184804503901,
135,0.05965600950364135,
136,0.053845359227312636,
