,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.08694118684419364,
8,0.08694118684419364,
9,0.08694118684419364,
10,0.08694118684419364,
11,0.08694118684419364,
12,0.08694118684419364,
13,0.08694118684419364,
14,0.08694118684419364,
15,0.08694118684419364,
16,0.08694118684419364,
17,0.08694118684419364,
18,0.08694118684419364,
19,0.08694118684419364,
20,0.08694118684419364,
21,0.08694118684419364,
22,0.08694118684419364,
23,0.08694118684419364,
24,0.08694118684419364,
25,0.08694118684419364,
26,0.08694118684419364,
27,0.08694118684419364,
28,0.08694118684419364,
29,0.08694118684419364,
30,0.08694118684419364,
31,0.08694118684419364,
32,0.08694118684419364,
33,0.08694118684419364,
34,0.08694118684419364,
35,0.08694118684419364,
36,0.08694118684419364,
37,0.08694118684419364,
38,0.08694118684419364,
39,0.08694118684419364,
40,0.08694118684419364,
41,0.08694118684419364,
42,0.08694118684419364,
43,0.08694118684419364,
44,0.08694118684419364,
45,0.08694118684419364,
46,0.08694118684419364,
47,0.08694118684419364,
48,0.08694118684419364,
49,0.08694118684419364,
50,0.08702936249008024,
51,0.08702936249008024,
52,0.08702936249008024,
53,0.08702936249008024,
54,0.08720571378185345,
55,0.08747024071951327,
56,0.08747024071951327,
57,0.08773476765717309,
58,0.08799929459483291,
59,0.08817564588660612,
60,0.08888105105369896,
61,0.08993915880433824,
62,0.09011551009611146,
63,0.09161449607618376,
64,0.0921435499515034,
65,0.09328983334802927,
66,0.09461246803632836,
67,0.09496517061987479,
68,0.09417158980689534,
69,0.09496517061987479,
70,0.09425976545278195,
71,0.09381888722334891,
72,0.09328983334802927,
73,0.09302530641036946,
74,0.09320165770214267,
75,0.09328983334802927,
76,0.09399523851512212,
77,0.09434794109866855,
78,0.09478881932810158,
79,0.09487699497398819,
80,0.09461246803632836,
81,0.09470064368221498,
82,0.09461246803632836,
83,0.09337800899391588,
84,0.09293713076448284,
85,0.09267260382682303,
86,0.09249625253504982,
87,0.09196719865973019,
88,0.09108544220086412,
89,0.09082091526320431,
90,0.09082091526320431,
91,0.09064456397143109,
92,0.09020368574199807,
93,0.08958645622079182,
94,0.08914557799135879,
95,0.08888105105369896,
96,0.08905740234547219,
97,0.08888105105369896,
98,0.08870469976192576,
99,0.08852834847015255,
100,0.08914557799135879,
101,0.0892337536372454,
102,0.089321929283132,
103,0.08914557799135879,
104,0.08870469976192576,
105,0.08844017282426594,
106,0.08861652411603915,
107,0.08808747024071951,
108,0.08808747024071951,
109,0.0879111189489463,
110,0.0879111189489463,
111,0.08799929459483291,
112,0.0879111189489463,
113,0.08808747024071951,
114,0.0878229433030597,
115,0.08773476765717309,
116,0.08844017282426594,
117,0.08852834847015255,
118,0.08835199717837933,
119,0.08852834847015255,
120,0.08817564588660612,
121,0.08835199717837933,
122,0.08870469976192576,
