,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,0.0,
48,0.0,
49,0.0,
50,8.666262241095415e-05,
51,8.666262241095415e-05,
52,8.666262241095415e-05,
53,8.666262241095415e-05,
54,8.666262241095415e-05,
55,0.0004333131120547708,
56,0.0006066383568766791,
57,0.001559927203397175,
58,0.002166565560273854,
59,0.002339890805095762,
60,0.0025132160499176707,
61,0.002686541294739579,
62,0.002686541294739579,
63,0.003293179651616258,
64,0.003379842274027212,
65,0.0036398301412600745,
66,0.00563307045671202,
67,0.005806395701533928,
68,0.00667302192564347,
69,0.007799636016985874,
70,0.008839587485917323,
71,0.00875292486350637,
72,0.009099575353150187,
73,0.008059623884218737,
74,0.009532888465204956,
75,0.010052864199670683,
76,0.009619551087615912,
77,0.009012912730739233,
78,0.009532888465204956,
79,0.009099575353150187,
80,0.009272900597972094,
81,0.00875292486350637,
82,0.00918623797556114,
83,0.009012912730739233,
84,0.009879538954848773,
85,0.010746165178958315,
86,0.009966201577259727,
87,0.008666262241095415,
88,0.007366322904931103,
89,0.02565213623364243,
90,0.026172111968108158,
91,0.027212063437039604,
92,0.027385388681861515,
93,0.030765230955888727,
94,0.0355316751884912,
95,0.04107808302279227,
96,0.027212063437039604,
97,0.030071929976601092,
98,0.03067856833347777,
99,0.03102521882312159,
100,0.031111881445532542,
101,0.030331917843833954,
102,0.028078689661149146,
103,0.024612184764710977,
104,0.02391888378542335,
105,0.02504549787676575,
106,0.026258774590519108,
107,0.027472051304272466,
108,0.02686541294739579,
109,0.02582546147846434,
110,0.025132160499176708,
111,0.026345437212930065,
112,0.027992027038738192,
113,0.02963861686454632,
114,0.029205303752491554,
115,0.03327844700580639,
116,0.03535834994366929,
117,0.03570500043331311,
118,0.036571626657422654,
119,0.03752491550394315,
120,0.04125140826761418,
121,0.04385128693994281,
122,0.040558107288326546,
123,0.04047144466591559,
124,0.04116474564520323,
125,0.03709160239188838,
126,0.031111881445532542,
127,0.025218823121587658,
128,0.021752318225149492,
129,0.020539041511396135,
130,0.018285813328711327,
131,0.019239102175231823,
132,0.01958575266487564,
133,0.020972354623450904,
134,0.019672415287286596,
135,0.019672415287286596,
136,0.022878932316491896,
137,0.024785510009532885,
138,0.02209896871479331,
139,0.02209896871479331,
