,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0001327844907714779,
45,0.0001327844907714779,
46,0.00022130748461912983,
47,0.0003540919753906077,
48,0.0003983534723144337,
49,0.0005311379630859116,
50,0.0005311379630859116,
51,0.0006196609569335635,
52,0.001195060416943301,
53,0.0011065374230956491,
54,0.0012835834107909532,
55,0.0021245518523436463,
56,0.0032310892754392954,
57,0.0042048422077634665,
58,0.007657238967821892,
59,0.007081839507812155,
60,0.009471960341698756,
61,0.011109635727880316,
62,0.012924357101757182,
63,0.014960385960253175,
64,0.02093568804496968,
65,0.025804452706590538,
66,0.0356305050236799,
67,0.044172973929978314,
68,0.049749922542380386,
69,0.058026822467135836,
70,0.06913645819501615,
71,0.07750188111361926,
72,0.08785907139379454,
73,0.0942769884477493,
74,0.10476696321869607,
75,0.11654052140043376,
76,0.11994865666356837,
77,0.1568184836011154,
78,0.17053954764750145,
79,0.1863409020493073,
80,0.20223077944496082,
81,0.20431106980038066,
82,0.2163501969636613,
83,0.22573363431151242,
84,0.19930952064798832,
85,0.20360288584959943,
86,0.20377993183729473,
87,0.20417828530960916,
88,0.20377993183729473,
89,0.2100208029035542,
90,0.20904704997123,
91,0.20997654140663036,
92,0.21913867126986236,
93,0.22325499048377814,
94,0.24162351170716595,
95,0.2545478688089231,
96,0.2570265126366574,
97,0.2618510158013544,
98,0.2687115478245474,
99,0.26587881202142255,
100,0.303146992431284,
101,0.2968618598681007,
102,0.30460762182977025,
103,0.30558137476209446,
104,0.3101403089452485,
105,0.32386137299163453,
106,0.3377594830257159,
107,0.3095649094852388,
108,0.3125304297791351,
109,0.31536316558226,
110,0.30912229451600054,
111,0.3073960961359713,
112,0.29429469304651884,
113,0.2890275749125836,
114,0.2888062674279644,
115,0.28429159474173415,
116,0.27517372637542603,
117,0.28278670384632404,
118,0.3312530429779135,
119,0.33218253441331386,
120,0.33758243703802066,
121,0.32930553711326516,
122,0.33364316381180015,
123,0.3694064533262515,
124,0.3506395786305493,
125,0.2717213296153676,
126,0.27026070021688137,
127,0.2734475279953968,
128,0.2904882043110698,
129,0.28858495994334527,
130,0.2463152303810915,
131,0.2497233656442261,
132,0.28712433054485903,
133,0.2902668968264507,
134,0.2722082060815297,
135,0.25552162174124726,
136,0.24193334218563273,
137,0.2325499048377816,
