,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,2.446602891884618e-05,
48,0.0001223301445942309,
49,0.00029359234702615414,
50,0.0004403885205392313,
51,0.00083184498324077,
52,0.002079612458101925,
53,0.0025200009786411565,
54,0.003302913904044234,
55,0.00467301152349962,
56,0.0065568957502507765,
57,0.009125828786729625,
58,0.012257480488341936,
59,0.016563501578058863,
60,0.017958065226433097,
61,0.02512661169965503,
62,0.029065642355589262,
63,0.03706603381205196,
64,0.0467790472928339,
65,0.05402099185281237,
66,0.06241283977197661,
67,0.06605827808088469,
68,0.06997284270790008,
69,0.09421867736647664,
70,0.11325324786533898,
71,0.1661488023878844,
72,0.18168473075135175,
73,0.22459814547500792,
74,0.23176669194822985,
75,0.2652851515670491,
76,0.27032515352433145,
77,0.25948670271328256,
78,0.224744941648521,
79,0.2221515425831233,
80,0.18393560541188558,
81,0.18550143126269172,
82,0.15036821373522863,
83,0.12790839918772784,
84,0.12017713404937243,
85,0.1035157683556382,
86,0.09453673574242163,
87,0.08729479118244317,
88,0.08159420644435202,
89,0.0858268294473124,
90,0.08169207056002739,
91,0.08100702175029971,
92,0.07887847723436009,
93,0.0740097374795097,
94,0.071734396790057,
95,0.06963031830303623,
96,0.06233944168522007,
97,0.05957478041739044,
98,0.058865265578743914,
99,0.0553666234433489,
100,0.0627798302057593,
101,0.06427225796980891,
102,0.06275536417684045,
103,0.0636850732757566,
104,0.0662784723411543,
105,0.06698798717980084,
106,0.06488390869278006,
107,0.05257749614660044,
108,0.05548895358794314,
109,0.0550974971252416,
110,0.05221050571281775,
111,0.04991069899444621,
112,0.054387982286595055,
113,0.06777090010520392,
114,0.07060895945979008,
115,0.066327404398992,
116,0.06953245418736084,
117,0.0710493479803293,
118,0.07347148484329508,
119,0.06596041396520931,
120,0.07511070878085777,
121,0.07508624275193893,
122,0.07002177476573776,
123,0.06459031634575392,
124,0.07342255278545738,
125,0.07354488293005162,
126,0.0775573116727424,
127,0.05627186651334621,
128,0.06742837570034008,
129,0.06324468475521737,
130,0.06916546375357814,
131,0.06388080150710737,
132,0.0656423555892643,
133,0.06414992782521468,
134,0.06698798717980084,
135,0.0592322560125266,
136,0.07134294032735546,
137,0.07114721209600469,
138,0.06647420057250508,
139,0.07026643505492623,
