,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,1.1927338652926371e-05,
44,1.1927338652926371e-05,
45,1.1927338652926371e-05,
46,3.5782015958779116e-05,
47,3.5782015958779116e-05,
48,8.349137057048461e-05,
49,9.541870922341097e-05,
50,0.00019083741844682194,
51,0.0,
52,0.0,
53,3.5782015958779116e-05,
54,8.349137057048461e-05,
55,8.349137057048461e-05,
56,0.00011927338652926372,
57,0.00014312806383511646,
58,0.0006917856418697297,
59,0.0026240145036438016,
60,0.004365405946971052,
61,0.0059040326331985535,
62,0.007311458594243866,
63,0.008277573025130902,
64,0.010018964468458152,
65,0.011653009863909066,
66,0.012189740103290752,
67,0.01272647034267244,
68,0.012356722844431721,
69,0.01613768919740938,
70,0.01854701160530051,
71,0.020932479335885785,
72,0.0221609952171372,
73,0.022709652795171814,
74,0.022769289488436446,
75,0.025274030605550984,
76,0.02275736214978352,
77,0.022972054245536194,
78,0.021159098770291384,
79,0.02127837215682065,
80,0.02058658651495092,
81,0.021671974332367217,
82,0.020622368530909697,
83,0.020491167805727507,
84,0.019024105151417565,
85,0.019715890793287293,
86,0.019847091518469483,
87,0.021338008850085282,
88,0.019918655550387042,
89,0.020538877160339215,
90,0.020944406674538712,
91,0.022208704571748904,
92,0.02502355649383953,
93,0.026943858016960677,
94,0.028697176798940852,
95,0.030235803485168355,
96,0.030498204935532732,
97,0.031046862513567346,
98,0.030879879772426375,
99,0.0317028661394783,
100,0.0382629023985878,
101,0.04186495867177157,
102,0.041101608997984276,
103,0.04196037738099498,
104,0.04213928746078888,
105,0.04112546367529013,
106,0.03745184337018881,
107,0.030176166791903724,
108,0.023329874405123987,
109,0.023425293114347396,
110,0.02195823046003745,
111,0.02485657375269856,
112,0.030915661788385156,
113,0.03165515678486659,
114,0.030128457437292016,
115,0.030104602759986162,
116,0.03028351283978006,
117,0.03296716403668849,
118,0.0304385682422681,
119,0.026120871649908752,
120,0.025369449314774393,
121,0.026812657291778487,
122,0.029102706313140346,
123,0.03101108049760857,
124,0.02932932574754595,
125,0.03240657912000096,
126,0.03265705323171241,
127,0.03214417766963657,
128,0.03469662814136282,
129,0.03285981798881216,
130,0.03333691153492921,
131,0.03666463901909567,
132,0.036712348373707376,
133,0.040230913276320654,
134,0.04191266802638327,
135,0.03747569804749466,
