,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.05362610445280378,
8,0.05362610445280378,
9,0.05362610445280378,
10,0.05362610445280378,
11,0.05362610445280378,
12,0.05362610445280378,
13,0.05362610445280378,
14,0.05362610445280378,
15,0.05362610445280378,
16,0.05362610445280378,
17,0.05362610445280378,
18,0.05362610445280378,
19,0.05362610445280378,
20,0.05362610445280378,
21,0.05362610445280378,
22,0.05362610445280378,
23,0.05362610445280378,
24,0.05362610445280378,
25,0.05362610445280378,
26,0.05362610445280378,
27,0.05362610445280378,
28,0.05362610445280378,
29,0.05362610445280378,
30,0.05362610445280378,
31,0.05362610445280378,
32,0.05362610445280378,
33,0.05362610445280378,
34,0.05362610445280378,
35,0.05362610445280378,
36,0.05362610445280378,
37,0.05362610445280378,
38,0.05362610445280378,
39,0.053713585863004114,
40,0.053801067273204446,
41,0.053801067273204446,
42,0.053801067273204446,
43,0.053801067273204446,
44,0.053801067273204446,
45,0.05388854868340478,
46,0.053801067273204446,
47,0.053713585863004114,
48,0.05388854868340478,
49,0.05388854868340478,
50,0.05388854868340478,
51,0.05467588137520777,
52,0.05511328842620943,
53,0.05511328842620943,
54,0.055200769836409765,
55,0.055200769836409765,
56,0.05607558393841309,
57,0.057037879450616745,
58,0.05625054675881375,
59,0.05765024932201907,
60,0.05913743329542472,
61,0.061062024319832035,
62,0.06088706149943137,
63,0.06219928265243636,
64,0.06421135508704401,
65,0.06753564867465664,
66,0.0687603884174613,
67,0.06972268392966495,
68,0.07987052751290351,
69,0.08678155891872977,
70,0.0914180736593474,
71,0.09614206981016535,
72,0.09754177237337067,
73,0.10322806403639227,
74,0.11092642813402152,
75,0.1127635377482285,
76,0.11871227364185111,
77,0.13025981978829498,
78,0.1464438806753565,
79,0.16822675181523927,
80,0.1885224389817164,
81,0.2061062024319832,
82,0.2193158953722334,
83,0.23051351587787594,
84,0.23646225177149854,
85,0.23961158253871054,
86,0.24276091330592248,
87,0.24109876651211617,
88,0.2322631440818826,
89,0.23856180561630652,
90,0.23821187997550522,
91,0.25588312483597236,
92,0.259732306884787,
93,0.2578077158603797,
94,0.2621817863703963,
95,0.27819088443705714,
96,0.26366897034380193,
97,0.24975942612194907,
98,0.2532586825299624,
99,0.25334616394016274,
100,0.24993438894234973,
101,0.2433732831773248,
102,0.22981366459627328,
103,0.2220278190884437,
104,0.28921354212229905,
105,0.24372320881812615,
106,0.23322543959408626,
107,0.23068847869827663,
108,0.22377744729245033,
109,0.22736418511066397,
110,0.23077596010847695,
111,0.16892660309684193,
112,0.18825999475111538,
113,0.18362348001049775,
114,0.17959933514128248,
115,0.18003674219228413,
116,0.1761000787332692,
117,0.17207593386405387,
118,0.17058874989064823,
119,0.1866853293675094,
120,0.1896596973143207,
121,0.18633540372670807,
122,0.1864228851369084,
