,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,3.420635554085949e-05,
48,3.420635554085949e-05,
49,4.560847405447932e-05,
50,5.7010592568099154e-05,
51,0.0001482275406770578,
52,0.0002850529628404958,
53,0.0004218783850039337,
54,0.0005358995701401321,
55,0.0007297355848716691,
56,0.0009349737181168261,
57,0.0012998415105526606,
58,0.0017787304881246935,
59,0.0025312703100236027,
60,0.0035802652132766264,
61,0.004344207153689155,
62,0.005644048664241816,
63,0.007057911359930676,
64,0.008528784648187633,
65,0.011025848602670377,
66,0.013203653238771762,
67,0.01482275406770578,
68,0.017125982007456988,
69,0.018642463769768424,
70,0.020991300183574108,
71,0.023203311175216356,
72,0.02481100988563675,
73,0.026601142492275066,
74,0.027251063247551395,
75,0.028607915350672156,
76,0.029474476357707263,
77,0.029679714490952417,
78,0.029770931439061378,
79,0.029257836105948485,
80,0.028596513232158536,
81,0.029189423394866767,
82,0.028813153483917314,
83,0.028459687809995096,
84,0.030112994994469972,
85,0.033031937333956644,
86,0.03681744068047843,
87,0.04524360626204349,
88,0.05665712689417694,
89,0.06777419244495628,
90,0.07347525170176619,
91,0.07210699748013182,
92,0.0715825000285053,
93,0.06894861065185912,
94,0.060989931929352474,
95,0.04986146426005952,
96,0.03889262624995724,
97,0.03470804875545876,
98,0.03631574746587916,
99,0.03796905465035404,
100,0.040842388515786233,
101,0.04298598679634676,
102,0.045255008380557106,
103,0.04730738971300867,
104,0.04791170199423053,
105,0.04874405664572477,
106,0.04687410920949113,
107,0.04878966511977926,
108,0.04965622612681436,
109,0.04747842149071298,
110,0.04900630537153803,
111,0.04882387147532011,
112,0.04726178123895419,
113,0.0481853528385574,
114,0.04487873846960766,
115,0.04313421433702382,
116,0.04384114568486825,
117,0.041902785537552875,
118,0.04215363214485251,
119,0.04231326180404319,
120,0.043453473655405174,
121,0.04381834144784101,
122,0.04487873846960766,
123,0.045471648632315884,
124,0.04591633125434706,
125,0.04623559057272842,
126,0.045676886765561045,
127,0.04272373807053351,
128,0.04297458467783314,
129,0.04129847325633103,
130,0.041036224530517765,
131,0.03996442539023751,
132,0.03812868430954471,
133,0.03825410761319453,
134,0.038379530916844345,
135,0.03640696441398812,
136,0.035107122903435456,
137,0.03383008562991004,
