,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,2.0677391340308505e-05,
45,2.0677391340308505e-05,
46,4.135478268061701e-05,
47,0.00012406434804185102,
48,0.00020677391340308507,
49,0.00020677391340308507,
50,0.00024812869608370204,
51,0.00022745130474339357,
52,0.00037219304412555314,
53,0.0003515156527852446,
54,0.0004962573921674041,
55,0.00041354782680617014,
56,0.0005169347835077127,
57,0.0008891278276332658,
58,0.0022951904387742443,
59,0.0021504486993920847,
60,0.0037426078325958397,
61,0.004714445225590339,
62,0.0068235391423018075,
63,0.009160084363756668,
64,0.018713039162979197,
65,0.01730697655183822,
66,0.022931226996402133,
67,0.02714941482982507,
68,0.031533021793970474,
69,0.037198627021215,
70,0.04313303833588354,
71,0.042967619205161074,
72,0.051197220958603865,
73,0.056159794880277905,
74,0.059881725321533436,
75,0.06531987924403457,
76,0.06910384185931102,
77,0.06978619577354121,
78,0.06838013316240023,
79,0.0717298705595302,
80,0.0719779992556139,
81,0.07253628882180224,
82,0.06782184359621189,
83,0.062259625325668914,
84,0.062073528803606136,
85,0.06579545924486166,
86,0.06707745750796079,
87,0.0663744262023903,
88,0.06800794011827467,
89,0.07144038708076589,
90,0.07398370621562383,
91,0.07226748273437823,
92,0.060150531408957444,
93,0.0717091931681899,
94,0.07578263926223068,
95,0.07867747404987387,
96,0.08856126711054134,
97,0.09282080972664489,
98,0.09904470452007776,
99,0.11128572019354038,
100,0.10363508539762624,
101,0.10315950539679913,
102,0.10171208800297754,
103,0.09391671146768124,
104,0.09199371407303254,
105,0.09592241842769116,
106,0.09679086886398411,
107,0.0933584219014929,
108,0.09174558537694885,
109,0.08667962449857326,
110,0.08514949753939044,
111,0.08454985319052148,
112,0.07454199578181217,
113,0.07336338447541457,
114,0.07249493403912162,
115,0.07328067491005334,
116,0.07532773665274389,
117,0.07495554360861834,
118,0.07412844795500599,
119,0.07855340970183201,
120,0.08029031057441792,
121,0.07762292709151813,
122,0.07483147926057648,
123,0.07452131839047187,
124,0.07156445142880774,
125,0.06957942186013813,
126,0.06523716967867334,
127,0.0646582027211447,
128,0.06507175054795086,
129,0.05496050618254001,
130,0.06616765228898723,
131,0.06438939663372069,
132,0.06548529837475704,
133,0.06782184359621189,
134,0.06269385054381539,
135,0.06248707663041231,
136,0.07115090360200158,
