,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,5.381552039608223e-05,
44,0.00010763104079216446,
45,0.00010763104079216446,
46,0.00021526208158432892,
47,0.00021526208158432892,
48,0.00037670864277257563,
49,0.00037670864277257563,
50,0.0005381552039608223,
51,0.0009686793671294803,
52,0.0010224948875255625,
53,0.0011839414487138092,
54,0.0022064363362393714,
55,0.002583144979011947,
56,0.002583144979011947,
57,0.0043052416316865785,
58,0.007157464212678937,
59,0.007372726294263266,
60,0.009041007426541816,
61,0.010978366160800775,
62,0.012162307609514584,
63,0.01899687869981703,
64,0.023947906576256592,
65,0.019750295985362182,
66,0.02577763426972339,
67,0.03939296092993219,
68,0.0408997955010225,
69,0.04477451296954042,
70,0.046873318264987626,
71,0.04961790980518782,
72,0.05548380152836078,
73,0.06000430524163169,
74,0.04897212356043483,
75,0.05080185125390163,
76,0.053008287590141,
77,0.05591432569152943,
78,0.05370788935529007,
79,0.05774405338499623,
80,0.046927133785383705,
81,0.042406630072112796,
82,0.03611021418577118,
83,0.028306963728339254,
84,0.016467549241201165,
85,0.046711871703799375,
86,0.045043590571520825,
87,0.05408459799806265,
88,0.05935851899687871,
89,0.06409428479173394,
90,0.07109030244322463,
91,0.07900118394144873,
92,0.0484877838768701,
93,0.049079754601226995,
94,0.04940264772360349,
95,0.049241201162415246,
96,0.049025939080830916,
97,0.04611990097944248,
98,0.046227532020234635,
99,0.04385964912280702,
100,0.03777849531804973,
101,0.04628134754063072,
102,0.04563556129587773,
103,0.04111505758260683,
104,0.039070067807555696,
105,0.03659455386933592,
106,0.03648692282854375,
107,0.034764826175869123,
108,0.03562587450220644,
109,0.03471101065547304,
110,0.035948767624582934,
111,0.04154558174577549,
112,0.04644279410181897,
113,0.04708858034657196,
114,0.055806694650737274,
115,0.04122268862339899,
116,0.04133031966419115,
117,0.04009256269508126,
118,0.04590463889785815,
119,0.03546442794101819,
120,0.04843396835647401,
121,0.039984931654289096,
122,0.05096329781508987,
123,0.0536002583144979,
124,0.057636422344204075,
125,0.0496717253255839,
126,0.05295447206974492,
127,0.039769669572704766,
128,0.04676568722419546,
129,0.03944677645032828,
130,0.03837046604240663,
131,0.03944677645032828,
132,0.03460337961468088,
133,0.03960822301151652,
134,0.04827252179528576,
135,0.04891830804003875,
136,0.053331180712517495,
