,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,2.6841314150740817e-05,
45,2.6841314150740817e-05,
46,8.052394245222245e-05,
47,0.0001610478849044449,
48,0.00018788919905518572,
49,0.0002549924844320378,
50,0.00029525445565814896,
51,0.0005234056259394459,
52,0.0006039295683916684,
53,0.0007918187674468541,
54,0.0008455013957483357,
55,0.001087073223105003,
56,0.0015165342495168561,
57,0.002174146446210006,
58,0.003046489156109083,
59,0.004348292892420012,
60,0.005542731372127979,
61,0.0076363538758857635,
62,0.01014601674898003,
63,0.014266158471118744,
64,0.020171247584281723,
65,0.026156860639896928,
66,0.0319277431823062,
67,0.03912121537470474,
68,0.046126798368048096,
69,0.05352158041657719,
70,0.06186922911745758,
71,0.07151868155464891,
72,0.08324833583852265,
73,0.09751449430964139,
74,0.10874758428172643,
75,0.11933648271419367,
76,0.13044878677260038,
77,0.14003113592441485,
78,0.15047240712905302,
79,0.15511595447713117,
80,0.1562030277002362,
81,0.15214998926347434,
82,0.1506200343568821,
83,0.14475520721494523,
84,0.13757515567962206,
85,0.1275767661584711,
86,0.12697283659007944,
87,0.12630180373631092,
88,0.12682520936225036,
89,0.12125563667597165,
90,0.12316136998067424,
91,0.1233224178655787,
92,0.12506710328537685,
93,0.12364451363538757,
94,0.12051750053682628,
95,0.11918885548636461,
96,0.1183299334335409,
97,0.11729654283873737,
98,0.11658524801374275,
99,0.11684024049817479,
100,0.11160618423878031,
101,0.11077410350010736,
102,0.10865363968219884,
103,0.1078484002576766,
104,0.10316459093837232,
105,0.10022546703886621,
106,0.0958771741464462,
107,0.09740712905303843,
108,0.09399828215589434,
109,0.09846736096199268,
110,0.09470957698088897,
111,0.09430695726862787,
112,0.09207912819411637,
113,0.09032102211724286,
114,0.08583852265406913,
115,0.0846306635172858,
116,0.07563882327678761,
117,0.07930266265836375,
118,0.07636353875885762,
119,0.07667221387159114,
120,0.07715535752630448,
121,0.07551803736310929,
122,0.07205550783766372,
123,0.07346467683057761,
124,0.06886139145372557,
125,0.06666040369336482,
126,0.06722407129053037,
127,0.0625402619712261,
128,0.06019164698303628,
129,0.05953403478634313,
130,0.05659491088683701,
131,0.0550112733519433,
132,0.05713173716985183,
133,0.053508159759501815,
134,0.052246617994416995,
135,0.04899881898217736,
136,0.04926723212368477,
