,case_ma,vacc_rate
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.0,
18,0.0,
19,0.0,
20,0.0,
21,0.0,
22,0.0,
23,0.0,
24,0.0,
25,0.0,
26,0.0,
27,0.0,
28,0.0,
29,0.0,
30,0.0,
31,0.0,
32,0.0,
33,0.0,
34,0.0,
35,0.0,
36,0.0,
37,0.0,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.0,
47,0.0,
48,0.0,
49,0.0,
50,0.0,
51,0.0,
52,0.00034548281223009154,
53,0.00034548281223009154,
54,0.00034548281223009154,
55,0.0006045949214026602,
56,0.0009500777336327517,
57,0.0019865261703230263,
58,0.0026774917947832095,
59,0.003195716013128347,
60,0.003541198825358438,
61,0.0039730523406460525,
62,0.0057004664017965105,
63,0.00958714803938504,
64,0.014337536707548799,
65,0.01744688201761962,
66,0.019347037484885126,
67,0.023233719122473656,
68,0.031525306615995854,
69,0.03903955778200034,
70,0.04715840386940749,
71,0.06045949214026602,
72,0.0671964069787528,
73,0.07004664017965107,
74,0.067887372603213,
75,0.06512351010537225,
76,0.059163931594403175,
77,0.04871307652444291,
78,0.04007600621869062,
79,0.03325272067714631,
80,0.028588702712040073,
81,0.02807047849369494,
82,0.0245292796683365,
83,0.02193815857661081,
84,0.030661599585420623,
85,0.02211089998272586,
86,0.022370012091898428,
87,0.022542753498013473,
88,0.02133356365520815,
89,0.024442908965278978,
90,0.026083952323371913,
91,0.018396959751252374,
92,0.01917429607877008,
93,0.018051476939022284,
94,0.018742442563482467,
95,0.019087925375712557,
96,0.01563309725341164,
97,0.015978580065641734,
98,0.015719467956469165,
99,0.015719467956469165,
100,0.01468301951977889,
101,0.015201243738124027,
102,0.014510278113663844,
103,0.016324062877871824,
104,0.015201243738124027,
105,0.015201243738124027,
106,0.014251166004491276,
107,0.014769390222836413,
108,0.014596648816721368,
109,0.014596648816721368,
110,0.013301088270858524,
111,0.014337536707548799,
112,0.014337536707548799,
113,0.01494213162895146,
114,0.015805838659526686,
115,0.01615132147175678,
116,0.01615132147175678,
117,0.016669545690101917,
118,0.015805838659526686,
119,0.01563309725341164,
120,0.015719467956469165,
121,0.01787873553290724,
122,0.018051476939022284,
123,0.018051476939022284,
124,0.01494213162895146,
125,0.01917429607877008,
126,0.01943340818794265,
127,0.020210744515460358,
128,0.014855760925893937,
129,0.01831058904819485,
130,0.018396959751252374,
131,0.024097426153048884,
132,0.020210744515460358,
133,0.022370012091898428,
134,0.024702021074451543,
135,0.029711521851787874,
136,0.025911210917256865,
137,0.025824840214199344,
138,0.024442908965278978,
139,0.02487476248056659,
140,0.023320089825531177,
